global_idx,state_id,location,timestamp_utc,npz_path
232,lisbon_pt_20251214T114058Z_s2a_msil2a_20251214t113911_n0511,lisbon_pt,2025-12-14T11:40:58.020000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251214T114058Z_s2a_msil2a_20251214t113911_n0511.npz
233,lisbon_pt_20251217T114026Z_s2b_msil2a_20251217t113409_n0511,lisbon_pt,2025-12-17T11:40:26.848000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251217T114026Z_s2b_msil2a_20251217t113409_n0511.npz
234,lisbon_pt_20251217T114041Z_s2b_msil2a_20251217t113409_n0511,lisbon_pt,2025-12-17T11:40:41.063000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251217T114041Z_s2b_msil2a_20251217t113409_n0511.npz
235,lisbon_pt_20251219T113040Z_s2c_msil2a_20251219t112511_n0511,lisbon_pt,2025-12-19T11:30:40.568000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251219T113040Z_s2c_msil2a_20251219t112511_n0511.npz
236,lisbon_pt_20251219T113055Z_s2c_msil2a_20251219t112511_n0511,lisbon_pt,2025-12-19T11:30:55.174000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251219T113055Z_s2c_msil2a_20251219t112511_n0511.npz
237,lisbon_pt_20251221T113050Z_s2a_msil2a_20251221t112521_n0511,lisbon_pt,2025-12-21T11:30:50.357000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251221T113050Z_s2a_msil2a_20251221t112521_n0511.npz
238,lisbon_pt_20251221T113104Z_s2a_msil2a_20251221t112521_n0511,lisbon_pt,2025-12-21T11:31:04.986000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251221T113104Z_s2a_msil2a_20251221t112521_n0511.npz
239,lisbon_pt_20251224T113031Z_s2b_msil2a_20251224t112409_n0511,lisbon_pt,2025-12-24T11:30:31.835000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251224T113031Z_s2b_msil2a_20251224t112409_n0511.npz
240,lisbon_pt_20251224T113046Z_s2b_msil2a_20251224t112409_n0511,lisbon_pt,2025-12-24T11:30:46.453000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251224T113046Z_s2b_msil2a_20251224t112409_n0511.npz
241,lisbon_pt_20251224T114047Z_s2a_msil2a_20251224t113531_n0511,lisbon_pt,2025-12-24T11:40:47.979000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251224T114047Z_s2a_msil2a_20251224t113531_n0511.npz
242,lisbon_pt_20251224T114102Z_s2a_msil2a_20251224t113531_n0511,lisbon_pt,2025-12-24T11:41:02.197000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251224T114102Z_s2a_msil2a_20251224t113531_n0511.npz
243,lisbon_pt_20251227T114028Z_s2b_msil2a_20251227t113409_n0511,lisbon_pt,2025-12-27T11:40:28.250000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251227T114028Z_s2b_msil2a_20251227t113409_n0511.npz
244,lisbon_pt_20251227T114042Z_s2b_msil2a_20251227t113409_n0511,lisbon_pt,2025-12-27T11:40:42.474000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251227T114042Z_s2b_msil2a_20251227t113409_n0511.npz
245,lisbon_pt_20251229T113040Z_s2c_msil2a_20251229t112511_n0511,lisbon_pt,2025-12-29T11:30:40.298000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251229T113040Z_s2c_msil2a_20251229t112511_n0511.npz
246,lisbon_pt_20251229T113054Z_s2c_msil2a_20251229t112511_n0511,lisbon_pt,2025-12-29T11:30:54.899000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251229T113054Z_s2c_msil2a_20251229t112511_n0511.npz
247,lisbon_pt_20251231T113054Z_s2a_msil2a_20251231t112521_n0511,lisbon_pt,2025-12-31T11:30:54.185000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251231T113054Z_s2a_msil2a_20251231t112521_n0511.npz
248,lisbon_pt_20251231T113108Z_s2a_msil2a_20251231t112521_n0511,lisbon_pt,2025-12-31T11:31:08.799000+00:00,cloud_state_dataset\states_npz\lisbon_pt_20251231T113108Z_s2a_msil2a_20251231t112521_n0511.npz
249,london_uk_20251125T110705Z_s2a_msil2a_20251125t110421_n0511,london_uk,2025-11-25T11:07:05.011000+00:00,cloud_state_dataset\states_npz\london_uk_20251125T110705Z_s2a_msil2a_20251125t110421_n0511.npz
250,london_uk_20251125T110708Z_s2a_msil2a_20251125t110421_n0511,london_uk,2025-11-25T11:07:08.459000+00:00,cloud_state_dataset\states_npz\london_uk_20251125T110708Z_s2a_msil2a_20251125t110421_n0511.npz
251,london_uk_20251126T111653Z_s2c_msil2a_20251126t111421_n0511,london_uk,2025-11-26T11:16:53.815000+00:00,cloud_state_dataset\states_npz\london_uk_20251126T111653Z_s2c_msil2a_20251126t111421_n0511.npz
252,london_uk_20251126T111657Z_s2c_msil2a_20251126t111421_n0511,london_uk,2025-11-26T11:16:57.930000+00:00,cloud_state_dataset\states_npz\london_uk_20251126T111657Z_s2c_msil2a_20251126t111421_n0511.npz
253,london_uk_20251128T110640Z_s2b_msil2a_20251128t110309_n0511,london_uk,2025-11-28T11:06:40.513000+00:00,cloud_state_dataset\states_npz\london_uk_20251128T110640Z_s2b_msil2a_20251128t110309_n0511.npz
254,london_uk_20251128T110644Z_s2b_msil2a_20251128t110309_n0511,london_uk,2025-11-28T11:06:44.012000+00:00,cloud_state_dataset\states_npz\london_uk_20251128T110644Z_s2b_msil2a_20251128t110309_n0511.npz
255,london_uk_20251128T111701Z_s2a_msil2a_20251128t111431_n0511,london_uk,2025-11-28T11:17:01.621000+00:00,cloud_state_dataset\states_npz\london_uk_20251128T111701Z_s2a_msil2a_20251128t111431_n0511.npz
256,london_uk_20251128T111705Z_s2a_msil2a_20251128t111431_n0511,london_uk,2025-11-28T11:17:05.692000+00:00,cloud_state_dataset\states_npz\london_uk_20251128T111705Z_s2a_msil2a_20251128t111431_n0511.npz
257,london_uk_20251201T111638Z_s2b_msil2a_20251201t111329_n0511,london_uk,2025-12-01T11:16:38.911000+00:00,cloud_state_dataset\states_npz\london_uk_20251201T111638Z_s2b_msil2a_20251201t111329_n0511.npz
258,london_uk_20251201T111642Z_s2b_msil2a_20251201t111329_n0511,london_uk,2025-12-01T11:16:42.958000+00:00,cloud_state_dataset\states_npz\london_uk_20251201T111642Z_s2b_msil2a_20251201t111329_n0511.npz
259,london_uk_20251203T110655Z_s2c_msil2a_20251203t110441_n0511,london_uk,2025-12-03T11:06:55.394000+00:00,cloud_state_dataset\states_npz\london_uk_20251203T110655Z_s2c_msil2a_20251203t110441_n0511.npz
260,london_uk_20251203T110658Z_s2c_msil2a_20251203t110441_n0511,london_uk,2025-12-03T11:06:58.773000+00:00,cloud_state_dataset\states_npz\london_uk_20251203T110658Z_s2c_msil2a_20251203t110441_n0511.npz
261,london_uk_20251205T110703Z_s2a_msil2a_20251205t110451_n0511,london_uk,2025-12-05T11:07:03.863000+00:00,cloud_state_dataset\states_npz\london_uk_20251205T110703Z_s2a_msil2a_20251205t110451_n0511.npz
262,london_uk_20251205T110707Z_s2a_msil2a_20251205t110451_n0511,london_uk,2025-12-05T11:07:07.333000+00:00,cloud_state_dataset\states_npz\london_uk_20251205T110707Z_s2a_msil2a_20251205t110451_n0511.npz
263,london_uk_20251206T111652Z_s2c_msil2a_20251206t111451_n0511,london_uk,2025-12-06T11:16:52.060000+00:00,cloud_state_dataset\states_npz\london_uk_20251206T111652Z_s2c_msil2a_20251206t111451_n0511.npz
264,london_uk_20251206T111656Z_s2c_msil2a_20251206t111451_n0511,london_uk,2025-12-06T11:16:56.160000+00:00,cloud_state_dataset\states_npz\london_uk_20251206T111656Z_s2c_msil2a_20251206t111451_n0511.npz
265,london_uk_20251208T110644Z_s2b_msil2a_20251208t110339_n0511,london_uk,2025-12-08T11:06:44.970000+00:00,cloud_state_dataset\states_npz\london_uk_20251208T110644Z_s2b_msil2a_20251208t110339_n0511.npz
266,london_uk_20251208T110648Z_s2b_msil2a_20251208t110339_n0511,london_uk,2025-12-08T11:06:48.431000+00:00,cloud_state_dataset\states_npz\london_uk_20251208T110648Z_s2b_msil2a_20251208t110339_n0511.npz
267,london_uk_20251208T111659Z_s2a_msil2a_20251208t111501_n0511,london_uk,2025-12-08T11:16:59.398000+00:00,cloud_state_dataset\states_npz\london_uk_20251208T111659Z_s2a_msil2a_20251208t111501_n0511.npz
268,london_uk_20251208T111703Z_s2a_msil2a_20251208t111501_n0511,london_uk,2025-12-08T11:17:03.452000+00:00,cloud_state_dataset\states_npz\london_uk_20251208T111703Z_s2a_msil2a_20251208t111501_n0511.npz
269,london_uk_20251211T111642Z_s2b_msil2a_20251211t111349_n0511,london_uk,2025-12-11T11:16:42.215000+00:00,cloud_state_dataset\states_npz\london_uk_20251211T111642Z_s2b_msil2a_20251211t111349_n0511.npz
270,london_uk_20251211T111646Z_s2b_msil2a_20251211t111349_n0511,london_uk,2025-12-11T11:16:46.283000+00:00,cloud_state_dataset\states_npz\london_uk_20251211T111646Z_s2b_msil2a_20251211t111349_n0511.npz
271,london_uk_20251213T110655Z_s2c_msil2a_20251213t110501_n0511,london_uk,2025-12-13T11:06:55.688000+00:00,cloud_state_dataset\states_npz\london_uk_20251213T110655Z_s2c_msil2a_20251213t110501_n0511.npz
272,london_uk_20251213T110657Z_s2c_msil2a_20251213t110501_n0511,london_uk,2025-12-13T11:06:57.996000+00:00,cloud_state_dataset\states_npz\london_uk_20251213T110657Z_s2c_msil2a_20251213t110501_n0511.npz
273,london_uk_20251213T110702Z_s2c_msil2a_20251213t110501_n0511,london_uk,2025-12-13T11:07:02.339000+00:00,cloud_state_dataset\states_npz\london_uk_20251213T110702Z_s2c_msil2a_20251213t110501_n0511.npz
274,london_uk_20251213T110703Z_s2c_msil2a_20251213t110501_n0511,london_uk,2025-12-13T11:07:03.759000+00:00,cloud_state_dataset\states_npz\london_uk_20251213T110703Z_s2c_msil2a_20251213t110501_n0511.npz
275,london_uk_20251215T110702Z_s2a_msil2a_20251215t110501_n0511,london_uk,2025-12-15T11:07:02.941000+00:00,cloud_state_dataset\states_npz\london_uk_20251215T110702Z_s2a_msil2a_20251215t110501_n0511.npz
276,london_uk_20251215T110706Z_s2a_msil2a_20251215t110501_n0511,london_uk,2025-12-15T11:07:06.424000+00:00,cloud_state_dataset\states_npz\london_uk_20251215T110706Z_s2a_msil2a_20251215t110501_n0511.npz
277,london_uk_20251216T111652Z_s2c_msil2a_20251216t111501_n0511,london_uk,2025-12-16T11:16:52.619000+00:00,cloud_state_dataset\states_npz\london_uk_20251216T111652Z_s2c_msil2a_20251216t111501_n0511.npz
278,london_uk_20251216T111656Z_s2c_msil2a_20251216t111501_n0511,london_uk,2025-12-16T11:16:56.723000+00:00,cloud_state_dataset\states_npz\london_uk_20251216T111656Z_s2c_msil2a_20251216t111501_n0511.npz
279,london_uk_20251218T110645Z_s2b_msil2a_20251218t110359_n0511,london_uk,2025-12-18T11:06:45.751000+00:00,cloud_state_dataset\states_npz\london_uk_20251218T110645Z_s2b_msil2a_20251218t110359_n0511.npz
280,london_uk_20251218T110649Z_s2b_msil2a_20251218t110359_n0511,london_uk,2025-12-18T11:06:49.208000+00:00,cloud_state_dataset\states_npz\london_uk_20251218T110649Z_s2b_msil2a_20251218t110359_n0511.npz
281,london_uk_20251218T111700Z_s2a_msil2a_20251218t111511_n0511,london_uk,2025-12-18T11:17:00.435000+00:00,cloud_state_dataset\states_npz\london_uk_20251218T111700Z_s2a_msil2a_20251218t111511_n0511.npz
282,london_uk_20251218T111704Z_s2a_msil2a_20251218t111511_n0511,london_uk,2025-12-18T11:17:04.484000+00:00,cloud_state_dataset\states_npz\london_uk_20251218T111704Z_s2a_msil2a_20251218t111511_n0511.npz
283,london_uk_20251221T111643Z_s2b_msil2a_20251221t111359_n0511,london_uk,2025-12-21T11:16:43.080000+00:00,cloud_state_dataset\states_npz\london_uk_20251221T111643Z_s2b_msil2a_20251221t111359_n0511.npz
284,london_uk_20251221T111647Z_s2b_msil2a_20251221t111359_n0511,london_uk,2025-12-21T11:16:47.147000+00:00,cloud_state_dataset\states_npz\london_uk_20251221T111647Z_s2b_msil2a_20251221t111359_n0511.npz
285,london_uk_20251223T110655Z_s2c_msil2a_20251223t110501_n0511,london_uk,2025-12-23T11:06:55.535000+00:00,cloud_state_dataset\states_npz\london_uk_20251223T110655Z_s2c_msil2a_20251223t110501_n0511.npz
286,london_uk_20251223T110658Z_s2c_msil2a_20251223t110501_n0511,london_uk,2025-12-23T11:06:58.922000+00:00,cloud_state_dataset\states_npz\london_uk_20251223T110658Z_s2c_msil2a_20251223t110501_n0511.npz
287,london_uk_20251225T110707Z_s2a_msil2a_20251225t110511_n0511,london_uk,2025-12-25T11:07:07.345000+00:00,cloud_state_dataset\states_npz\london_uk_20251225T110707Z_s2a_msil2a_20251225t110511_n0511.npz
288,london_uk_20251225T110710Z_s2a_msil2a_20251225t110511_n0511,london_uk,2025-12-25T11:07:10.791000+00:00,cloud_state_dataset\states_npz\london_uk_20251225T110710Z_s2a_msil2a_20251225t110511_n0511.npz
289,london_uk_20251226T111652Z_s2c_msil2a_20251226t111501_n0511,london_uk,2025-12-26T11:16:52.213000+00:00,cloud_state_dataset\states_npz\london_uk_20251226T111652Z_s2c_msil2a_20251226t111501_n0511.npz
290,london_uk_20251226T111656Z_s2c_msil2a_20251226t111501_n0511,london_uk,2025-12-26T11:16:56.323000+00:00,cloud_state_dataset\states_npz\london_uk_20251226T111656Z_s2c_msil2a_20251226t111501_n0511.npz
291,london_uk_20251228T110647Z_s2b_msil2a_20251228t110359_n0511,london_uk,2025-12-28T11:06:47.228000+00:00,cloud_state_dataset\states_npz\london_uk_20251228T110647Z_s2b_msil2a_20251228t110359_n0511.npz
292,london_uk_20251228T110650Z_s2b_msil2a_20251228t110359_n0511,london_uk,2025-12-28T11:06:50.651000+00:00,cloud_state_dataset\states_npz\london_uk_20251228T110650Z_s2b_msil2a_20251228t110359_n0511.npz
293,london_uk_20251228T111705Z_s2a_msil2a_20251228t111521_n0511,london_uk,2025-12-28T11:17:05.091000+00:00,cloud_state_dataset\states_npz\london_uk_20251228T111705Z_s2a_msil2a_20251228t111521_n0511.npz
294,london_uk_20251228T111709Z_s2a_msil2a_20251228t111521_n0511,london_uk,2025-12-28T11:17:09.167000+00:00,cloud_state_dataset\states_npz\london_uk_20251228T111709Z_s2a_msil2a_20251228t111521_n0511.npz
295,london_uk_20251231T111643Z_s2b_msil2a_20251231t111359_n0511,london_uk,2025-12-31T11:16:43.744000+00:00,cloud_state_dataset\states_npz\london_uk_20251231T111643Z_s2b_msil2a_20251231t111359_n0511.npz
296,london_uk_20251231T111647Z_s2b_msil2a_20251231t111359_n0511,london_uk,2025-12-31T11:16:47.814000+00:00,cloud_state_dataset\states_npz\london_uk_20251231T111647Z_s2b_msil2a_20251231t111359_n0511.npz
297,milan_it_20250719T102817Z_s2b_msil2a_20250719t101559_n0511,milan_it,2025-07-19T10:28:17.088000+00:00,cloud_state_dataset\states_npz\milan_it_20250719T102817Z_s2b_msil2a_20250719t101559_n0511.npz
298,milan_it_20250724T102836Z_s2c_msil2a_20250724t102041_n0511,milan_it,2025-07-24T10:28:36.831000+00:00,cloud_state_dataset\states_npz\milan_it_20250724T102836Z_s2c_msil2a_20250724t102041_n0511.npz
299,milan_it_20250726T102832Z_s2a_msil2a_20250726t102041_n0511,milan_it,2025-07-26T10:28:32.849000+00:00,cloud_state_dataset\states_npz\milan_it_20250726T102832Z_s2a_msil2a_20250726t102041_n0511.npz
300,milan_it_20250729T102814Z_s2b_msil2a_20250729t101559_n0511,milan_it,2025-07-29T10:28:14.721000+00:00,cloud_state_dataset\states_npz\milan_it_20250729T102814Z_s2b_msil2a_20250729t101559_n0511.npz
301,milan_it_20250803T102834Z_s2c_msil2a_20250803t102041_n0511,milan_it,2025-08-03T10:28:34.339000+00:00,cloud_state_dataset\states_npz\milan_it_20250803T102834Z_s2c_msil2a_20250803t102041_n0511.npz
302,milan_it_20250805T102830Z_s2a_msil2a_20250805t101701_n0511,milan_it,2025-08-05T10:28:30.158000+00:00,cloud_state_dataset\states_npz\milan_it_20250805T102830Z_s2a_msil2a_20250805t101701_n0511.npz
303,milan_it_20250808T102815Z_s2b_msil2a_20250808t101559_n0511,milan_it,2025-08-08T10:28:15.784000+00:00,cloud_state_dataset\states_npz\milan_it_20250808T102815Z_s2b_msil2a_20250808t101559_n0511.npz
304,milan_it_20250813T102833Z_s2c_msil2a_20250813t102041_n0511,milan_it,2025-08-13T10:28:33.274000+00:00,cloud_state_dataset\states_npz\milan_it_20250813T102833Z_s2c_msil2a_20250813t102041_n0511.npz
305,milan_it_20250815T102826Z_s2a_msil2a_20250815t102041_n0511,milan_it,2025-08-15T10:28:26.985000+00:00,cloud_state_dataset\states_npz\milan_it_20250815T102826Z_s2a_msil2a_20250815t102041_n0511.npz
306,milan_it_20250818T102816Z_s2b_msil2a_20250818t101559_n0511,milan_it,2025-08-18T10:28:16.451000+00:00,cloud_state_dataset\states_npz\milan_it_20250818T102816Z_s2b_msil2a_20250818t101559_n0511.npz
307,milan_it_20250823T102833Z_s2c_msil2a_20250823t102041_n0511,milan_it,2025-08-23T10:28:33.637000+00:00,cloud_state_dataset\states_npz\milan_it_20250823T102833Z_s2c_msil2a_20250823t102041_n0511.npz
308,milan_it_20250825T102828Z_s2a_msil2a_20250825t101701_n0511,milan_it,2025-08-25T10:28:28.544000+00:00,cloud_state_dataset\states_npz\milan_it_20250825T102828Z_s2a_msil2a_20250825t101701_n0511.npz
309,milan_it_20250828T102815Z_s2b_msil2a_20250828t101559_n0511,milan_it,2025-08-28T10:28:15.454000+00:00,cloud_state_dataset\states_npz\milan_it_20250828T102815Z_s2b_msil2a_20250828t101559_n0511.npz
310,milan_it_20250902T102832Z_s2c_msil2a_20250902t102041_n0511,milan_it,2025-09-02T10:28:32.098000+00:00,cloud_state_dataset\states_npz\milan_it_20250902T102832Z_s2c_msil2a_20250902t102041_n0511.npz
311,milan_it_20250904T102827Z_s2a_msil2a_20250904t102041_n0511,milan_it,2025-09-04T10:28:27.815000+00:00,cloud_state_dataset\states_npz\milan_it_20250904T102827Z_s2a_msil2a_20250904t102041_n0511.npz
312,milan_it_20250907T102813Z_s2b_msil2a_20250907t101559_n0511,milan_it,2025-09-07T10:28:13.124000+00:00,cloud_state_dataset\states_npz\milan_it_20250907T102813Z_s2b_msil2a_20250907t101559_n0511.npz
313,milan_it_20250912T102827Z_s2c_msil2a_20250912t101641_n0511,milan_it,2025-09-12T10:28:27.893000+00:00,cloud_state_dataset\states_npz\milan_it_20250912T102827Z_s2c_msil2a_20250912t101641_n0511.npz
314,milan_it_20250914T102827Z_s2a_msil2a_20250914t101701_n0511,milan_it,2025-09-14T10:28:27.198000+00:00,cloud_state_dataset\states_npz\milan_it_20250914T102827Z_s2a_msil2a_20250914t101701_n0511.npz
315,milan_it_20250917T102811Z_s2b_msil2a_20250917t102019_n0511,milan_it,2025-09-17T10:28:11.811000+00:00,cloud_state_dataset\states_npz\milan_it_20250917T102811Z_s2b_msil2a_20250917t102019_n0511.npz
316,milan_it_20250922T102828Z_s2c_msil2a_20250922t101741_n0511,milan_it,2025-09-22T10:28:28.218000+00:00,cloud_state_dataset\states_npz\milan_it_20250922T102828Z_s2c_msil2a_20250922t101741_n0511.npz
317,milan_it_20250924T102829Z_s2a_msil2a_20250924t102041_n0511,milan_it,2025-09-24T10:28:29.580000+00:00,cloud_state_dataset\states_npz\milan_it_20250924T102829Z_s2a_msil2a_20250924t102041_n0511.npz
318,milan_it_20250927T102814Z_s2b_msil2a_20250927t101709_n0511,milan_it,2025-09-27T10:28:14.255000+00:00,cloud_state_dataset\states_npz\milan_it_20250927T102814Z_s2b_msil2a_20250927t101709_n0511.npz
319,milan_it_20251002T102829Z_s2c_msil2a_20251002t101851_n0511,milan_it,2025-10-02T10:28:29.538000+00:00,cloud_state_dataset\states_npz\milan_it_20251002T102829Z_s2c_msil2a_20251002t101851_n0511.npz
320,milan_it_20251004T102829Z_s2a_msil2a_20251004t101911_n0511,milan_it,2025-10-04T10:28:29.827000+00:00,cloud_state_dataset\states_npz\milan_it_20251004T102829Z_s2a_msil2a_20251004t101911_n0511.npz
321,milan_it_20251007T102813Z_s2b_msil2a_20251007t101809_n0511,milan_it,2025-10-07T10:28:13.043000+00:00,cloud_state_dataset\states_npz\milan_it_20251007T102813Z_s2b_msil2a_20251007t101809_n0511.npz
322,milan_it_20251012T102826Z_s2c_msil2a_20251012t102001_n0511,milan_it,2025-10-12T10:28:26.607000+00:00,cloud_state_dataset\states_npz\milan_it_20251012T102826Z_s2c_msil2a_20251012t102001_n0511.npz
323,milan_it_20251014T102827Z_s2a_msil2a_20251014t102041_n0511,milan_it,2025-10-14T10:28:27.875000+00:00,cloud_state_dataset\states_npz\milan_it_20251014T102827Z_s2a_msil2a_20251014t102041_n0511.npz
324,milan_it_20251017T102814Z_s2b_msil2a_20251017t101929_n0511,milan_it,2025-10-17T10:28:14.038000+00:00,cloud_state_dataset\states_npz\milan_it_20251017T102814Z_s2b_msil2a_20251017t101929_n0511.npz
325,milan_it_20251022T102826Z_s2c_msil2a_20251022t102111_n0511,milan_it,2025-10-22T10:28:26.320000+00:00,cloud_state_dataset\states_npz\milan_it_20251022T102826Z_s2c_msil2a_20251022t102111_n0511.npz
326,milan_it_20251024T102829Z_s2a_msil2a_20251024t102121_n0511,milan_it,2025-10-24T10:28:29.990000+00:00,cloud_state_dataset\states_npz\milan_it_20251024T102829Z_s2a_msil2a_20251024t102121_n0511.npz
327,milan_it_20251027T102813Z_s2b_msil2a_20251027t102029_n0511,milan_it,2025-10-27T10:28:13.349000+00:00,cloud_state_dataset\states_npz\milan_it_20251027T102813Z_s2b_msil2a_20251027t102029_n0511.npz
328,milan_it_20251101T102826Z_s2c_msil2a_20251101t102211_n0511,milan_it,2025-11-01T10:28:26.983000+00:00,cloud_state_dataset\states_npz\milan_it_20251101T102826Z_s2c_msil2a_20251101t102211_n0511.npz
329,milan_it_20251103T102830Z_s2a_msil2a_20251103t102221_n0511,milan_it,2025-11-03T10:28:30.598000+00:00,cloud_state_dataset\states_npz\milan_it_20251103T102830Z_s2a_msil2a_20251103t102221_n0511.npz
330,milan_it_20251106T102809Z_s2b_msil2a_20251106t102119_n0511,milan_it,2025-11-06T10:28:09.491000+00:00,cloud_state_dataset\states_npz\milan_it_20251106T102809Z_s2b_msil2a_20251106t102119_n0511.npz
331,milan_it_20251111T102824Z_s2c_msil2a_20251111t102301_n0511,milan_it,2025-11-11T10:28:24.534000+00:00,cloud_state_dataset\states_npz\milan_it_20251111T102824Z_s2c_msil2a_20251111t102301_n0511.npz
332,milan_it_20251113T102828Z_s2a_msil2a_20251113t102311_n0511,milan_it,2025-11-13T10:28:28.539000+00:00,cloud_state_dataset\states_npz\milan_it_20251113T102828Z_s2a_msil2a_20251113t102311_n0511.npz
333,milan_it_20251116T102810Z_s2b_msil2a_20251116t102219_n0511,milan_it,2025-11-16T10:28:10.077000+00:00,cloud_state_dataset\states_npz\milan_it_20251116T102810Z_s2b_msil2a_20251116t102219_n0511.npz
334,milan_it_20251121T102823Z_s2c_msil2a_20251121t102341_n0511,milan_it,2025-11-21T10:28:23.538000+00:00,cloud_state_dataset\states_npz\milan_it_20251121T102823Z_s2c_msil2a_20251121t102341_n0511.npz
335,milan_it_20251123T102831Z_s2a_msil2a_20251123t102401_n0511,milan_it,2025-11-23T10:28:31.066000+00:00,cloud_state_dataset\states_npz\milan_it_20251123T102831Z_s2a_msil2a_20251123t102401_n0511.npz
336,milan_it_20251126T102806Z_s2b_msil2a_20251126t102249_n0511,milan_it,2025-11-26T10:28:06.800000+00:00,cloud_state_dataset\states_npz\milan_it_20251126T102806Z_s2b_msil2a_20251126t102249_n0511.npz
337,milan_it_20251201T102822Z_s2c_msil2a_20251201t102411_n0511,milan_it,2025-12-01T10:28:22.245000+00:00,cloud_state_dataset\states_npz\milan_it_20251201T102822Z_s2c_msil2a_20251201t102411_n0511.npz
338,milan_it_20251203T102830Z_s2a_msil2a_20251203t102421_n0511,milan_it,2025-12-03T10:28:30.572000+00:00,cloud_state_dataset\states_npz\milan_it_20251203T102830Z_s2a_msil2a_20251203t102421_n0511.npz
339,milan_it_20251206T102810Z_s2b_msil2a_20251206t102319_n0511,milan_it,2025-12-06T10:28:10.621000+00:00,cloud_state_dataset\states_npz\milan_it_20251206T102810Z_s2b_msil2a_20251206t102319_n0511.npz
340,milan_it_20251211T102822Z_s2c_msil2a_20251211t102441_n0511,milan_it,2025-12-11T10:28:22.338000+00:00,cloud_state_dataset\states_npz\milan_it_20251211T102822Z_s2c_msil2a_20251211t102441_n0511.npz
341,milan_it_20251213T102828Z_s2a_msil2a_20251213t102441_n0511,milan_it,2025-12-13T10:28:28.712000+00:00,cloud_state_dataset\states_npz\milan_it_20251213T102828Z_s2a_msil2a_20251213t102441_n0511.npz
342,milan_it_20251216T102811Z_s2b_msil2a_20251216t102339_n0511,milan_it,2025-12-16T10:28:11.999000+00:00,cloud_state_dataset\states_npz\milan_it_20251216T102811Z_s2b_msil2a_20251216t102339_n0511.npz
343,milan_it_20251221T102821Z_s2c_msil2a_20251221t102441_n0511,milan_it,2025-12-21T10:28:21.542000+00:00,cloud_state_dataset\states_npz\milan_it_20251221T102821Z_s2c_msil2a_20251221t102441_n0511.npz
344,milan_it_20251223T102832Z_s2a_msil2a_20251223t102501_n0511,milan_it,2025-12-23T10:28:32.641000+00:00,cloud_state_dataset\states_npz\milan_it_20251223T102832Z_s2a_msil2a_20251223t102501_n0511.npz
345,milan_it_20251226T102813Z_s2b_msil2a_20251226t102339_n0511,milan_it,2025-12-26T10:28:13.334000+00:00,cloud_state_dataset\states_npz\milan_it_20251226T102813Z_s2b_msil2a_20251226t102339_n0511.npz
346,milan_it_20251231T102821Z_s2c_msil2a_20251231t102441_n0511,milan_it,2025-12-31T10:28:21.301000+00:00,cloud_state_dataset\states_npz\milan_it_20251231T102821Z_s2c_msil2a_20251231t102441_n0511.npz
347,oslo_no_20251030T104430Z_s2a_msil2a_20251030t104211_n0511,oslo_no,2025-10-30T10:44:30.918000+00:00,cloud_state_dataset\states_npz\oslo_no_20251030T104430Z_s2a_msil2a_20251030t104211_n0511.npz
348,oslo_no_20251030T104435Z_s2a_msil2a_20251030t104211_n0511,oslo_no,2025-10-30T10:44:35.132000+00:00,cloud_state_dataset\states_npz\oslo_no_20251030T104435Z_s2a_msil2a_20251030t104211_n0511.npz
349,oslo_no_20251031T105423Z_s2c_msil2a_20251031t105221_n0511,oslo_no,2025-10-31T10:54:23.884000+00:00,cloud_state_dataset\states_npz\oslo_no_20251031T105423Z_s2c_msil2a_20251031t105221_n0511.npz
350,oslo_no_20251031T105428Z_s2c_msil2a_20251031t105221_n0511,oslo_no,2025-10-31T10:54:28.890000+00:00,cloud_state_dataset\states_npz\oslo_no_20251031T105428Z_s2c_msil2a_20251031t105221_n0511.npz
351,oslo_no_20251102T104411Z_s2b_msil2a_20251102t104109_n0511,oslo_no,2025-11-02T10:44:11.559000+00:00,cloud_state_dataset\states_npz\oslo_no_20251102T104411Z_s2b_msil2a_20251102t104109_n0511.npz
352,oslo_no_20251102T104415Z_s2b_msil2a_20251102t104109_n0511,oslo_no,2025-11-02T10:44:15.768000+00:00,cloud_state_dataset\states_npz\oslo_no_20251102T104415Z_s2b_msil2a_20251102t104109_n0511.npz
353,oslo_no_20251102T105427Z_s2a_msil2a_20251102t105231_n0511,oslo_no,2025-11-02T10:54:27.511000+00:00,cloud_state_dataset\states_npz\oslo_no_20251102T105427Z_s2a_msil2a_20251102t105231_n0511.npz
